2.908779233694076538e-01
1.998072316249211722e-01
1.807414504388968057e-01
1.735109873116016388e-01
1.601570149262746268e-01
1.477228117485841208e-01
1.379724871367216110e-01
1.263410840183496475e-01
1.207010385890801701e-01
1.140568361928065572e-01
1.083540618419647217e-01
1.039496716111898422e-01
9.611990240712960099e-02
9.023769944906234741e-02
8.352945062021414901e-02
7.803811877965927124e-02
8.197954483330249786e-02
7.276970706880092621e-02
7.095765788108110428e-02
6.620393569270770218e-02
